order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
81930,877,2023-01-06,490,6,260.87,1565.22,Completed,2023-01-06
81931,2266,2024-10-13,287,5,200.35,1001.75,Completed,2024-10-13
81932,8726,2023-10-31,55,5,168.95,844.75,Cancelled,
81933,9962,2023-04-25,130,3,107.19,321.57,Cancelled,
81934,3006,2023-01-16,449,3,36.62,109.86,Completed,2023-01-17
81935,2440,2023-11-08,187,4,82.36,329.44,Completed,2023-11-09
81936,553,2026-05-21,186,6,159.64,957.84,Completed,2026-05-21
81937,8476,2025-01-07,318,6,220.04,1320.24,Completed,2025-01-09
81938,3136,2024-02-02,287,3,200.35,601.05,Completed,2024-02-07
81939,5055,2026-01-13,189,4,72.49,289.96,Completed,2026-01-15
81940,3090,2024-12-23,149,2,12.78,25.56,Completed,2024-12-27
81941,5133,2024-09-26,47,6,278.12,1668.72,Completed,2024-09-27
81942,5547,2025-02-21,304,1,148.01,148.01,Completed,2025-02-21
81943,7140,2025-06-06,132,2,46.04,92.08,Completed,2025-06-09
81944,5724,2024-12-01,165,3,237.14,711.42,Completed,2024-12-03
81945,5955,2024-03-11,475,5,257.21,1286.05,Pending,
81946,4674,2026-04-05,323,5,267.14,1335.70,Completed,2026-04-08
81947,7241,2025-10-28,471,5,205.67,1028.35,Pending,
81948,6436,2023-02-24,287,1,200.35,200.35,Pending,
81949,271,2025-01-31,442,6,74.82,448.92,Cancelled,
81950,438,2025-08-22,355,6,152.24,913.44,Completed,2025-08-25
81951,8383,2023-09-04,45,4,350.59,1402.36,Completed,2023-09-07
81952,2904,2024-10-17,413,2,34.56,69.12,Completed,2024-10-22
81953,5536,2026-02-18,353,2,46.97,93.94,Completed,2026-02-20
81954,3227,2023-01-20,135,2,279.18,558.36,Completed,2023-01-25
81955,2029,2025-08-25,49,1,124.19,124.19,Completed,2025-08-29
81956,4681,2023-05-07,439,1,160.94,160.94,Completed,2023-05-07
81957,2283,2025-03-22,258,1,49.46,49.46,Completed,2025-03-23
81958,999,2026-01-16,24,2,311.77,623.54,Completed,2026-01-21
81959,1370,2024-12-15,443,6,167.72,1006.32,Completed,2024-12-15
81960,1194,2025-11-25,107,3,192.24,576.72,Cancelled,
81961,5956,2026-06-03,421,3,47.91,143.73,Completed,2026-06-05
81962,4189,2023-07-02,469,3,195.02,585.06,Completed,2023-07-07
81963,7700,2023-07-09,239,4,32.50,130.00,Completed,2023-07-11
81964,9432,2023-02-09,279,2,107.23,214.46,Completed,2023-02-13
81965,6232,2023-10-23,421,2,47.91,95.82,Pending,
81966,6148,2026-06-03,291,4,340.31,1361.24,Completed,2026-06-07
81967,6691,2024-08-28,217,6,59.82,358.92,Completed,2024-08-31
81968,4802,2025-01-27,21,3,320.13,960.39,Completed,2025-02-01
81969,5683,2023-12-27,13,2,45.82,91.64,Completed,2023-12-29
81970,4572,2023-01-16,193,6,323.13,1938.78,Pending,
81971,3497,2023-11-11,203,2,109.89,219.78,Completed,2023-11-15
81972,3641,2023-08-14,407,3,205.86,617.58,Completed,2023-08-17
81973,5785,2023-01-20,269,1,128.06,128.06,Completed,2023-01-23
81974,5552,2025-04-12,95,2,397.74,795.48,Completed,2025-04-13
81975,5478,2024-03-20,260,1,115.30,115.30,Completed,2024-03-25
81976,9373,2025-10-03,429,6,102.82,616.92,Cancelled,
81977,7565,2024-12-06,119,6,171.94,1031.64,Completed,2024-12-07
81978,3648,2026-05-18,182,1,276.22,276.22,Completed,2026-05-21
81979,9587,2024-05-05,54,3,38.88,116.64,Completed,2024-05-10
81980,6001,2023-12-02,409,2,131.48,262.96,Pending,
81981,1970,2024-05-20,328,5,24.07,120.35,Completed,2024-05-23
81982,9469,2025-07-15,453,5,144.11,720.55,Completed,2025-07-16
81983,8123,2024-06-06,304,4,148.01,592.04,Completed,2024-06-09
81984,8710,2026-06-11,402,1,127.27,127.27,Completed,2026-06-12
81985,5994,2023-05-01,82,6,90.73,544.38,Completed,2023-05-05
81986,5035,2024-04-11,411,1,289.79,289.79,Completed,2024-04-14
81987,2991,2023-12-01,172,2,61.60,123.20,Completed,2023-12-06
81988,5493,2023-11-21,167,5,267.69,1338.45,Pending,
81989,5957,2026-07-15,423,6,216.68,1300.08,Completed,2026-07-17
81990,7039,2025-09-30,458,6,264.03,1584.18,Completed,2025-10-01
81991,396,2025-07-18,10,4,60.00,240.00,Completed,2025-07-20
81992,5943,2025-04-18,208,4,259.94,1039.76,Completed,2025-04-21
81993,7135,2026-08-01,488,1,103.08,103.08,Completed,2026-08-05
81994,9057,2023-01-20,106,5,367.92,1839.60,Cancelled,
81995,4408,2025-01-13,289,2,16.76,33.52,Completed,2025-01-13
81996,5650,2025-06-18,275,6,222.81,1336.86,Completed,2025-06-23
81997,6445,2025-06-24,107,3,192.24,576.72,Completed,2025-06-26
81998,2231,2024-02-29,274,6,275.64,1653.84,Completed,2024-02-29
81999,6260,2025-08-03,359,3,278.46,835.38,Completed,2025-08-04
82000,9883,2026-07-25,206,3,18.79,56.37,Completed,2026-07-27
82001,8039,2023-06-10,27,4,160.74,642.96,Completed,2023-06-14
82002,2125,2025-12-27,463,3,58.97,176.91,Pending,
82003,5497,2024-06-12,257,6,45.09,270.54,Completed,2024-06-12
82004,6063,2025-02-16,181,1,37.21,37.21,Completed,2025-02-16
82005,5667,2023-04-03,213,5,252.36,1261.80,Pending,
82006,3114,2023-05-11,52,1,202.21,202.21,Completed,2023-05-16
82007,879,2024-08-24,56,1,232.30,232.30,Completed,2024-08-28
82008,6281,2025-01-25,355,1,152.24,152.24,Completed,2025-01-30
82009,5554,2026-01-17,159,6,45.01,270.06,Completed,2026-01-17
82010,1074,2024-04-27,500,6,101.48,608.88,Completed,2024-04-30
82011,5309,2025-02-27,258,5,49.46,247.30,Completed,2025-03-01
82012,1688,2026-03-02,55,6,168.95,1013.70,Completed,2026-03-05
82013,9259,2024-09-29,406,1,338.12,338.12,Completed,2024-10-04
82014,3171,2025-10-09,50,1,17.76,17.76,Completed,2025-10-11
82015,2783,2024-06-01,197,5,245.17,1225.85,Completed,2024-06-03
82016,9785,2025-05-26,443,6,167.72,1006.32,Completed,2025-05-29
82017,304,2025-06-05,153,4,215.43,861.72,Completed,2025-06-08
82018,4556,2024-02-10,306,6,92.21,553.26,Completed,2024-02-14
82019,1640,2023-09-06,369,3,222.89,668.67,Completed,2023-09-09
82020,6940,2023-12-07,222,5,101.19,505.95,Completed,2023-12-10
82021,1668,2024-06-11,377,2,195.60,391.20,Completed,2024-06-13
82022,8955,2024-09-19,206,4,18.79,75.16,Completed,2024-09-21
82023,7098,2024-03-13,420,6,10.60,63.60,Completed,2024-03-13
82024,915,2024-06-28,278,3,60.06,180.18,Completed,2024-07-01
82025,493,2023-12-28,435,5,189.35,946.75,Completed,2024-01-02
82026,1896,2026-06-02,70,5,203.86,1019.30,Completed,2026-06-07
82027,8742,2025-02-04,295,5,345.60,1728.00,Completed,2025-02-06
82028,1390,2023-10-26,68,5,326.93,1634.65,Completed,2023-10-31
82029,4664,2024-05-12,135,4,279.18,1116.72,Completed,2024-05-15
82030,8891,2026-05-25,44,4,111.85,447.40,Completed,2026-05-30
82031,5767,2025-11-05,338,4,218.51,874.04,Completed,2025-11-05
82032,2539,2026-06-14,452,3,257.83,773.49,Completed,2026-06-16
82033,8272,2025-11-10,358,6,27.51,165.06,Pending,
82034,9141,2025-05-21,282,2,123.63,247.26,Completed,2025-05-26
82035,486,2023-10-18,418,4,35.58,142.32,Completed,2023-10-19
82036,4723,2024-07-11,350,4,215.98,863.92,Completed,2024-07-13
82037,1304,2024-11-12,478,1,282.13,282.13,Pending,
82038,7222,2023-03-06,82,3,90.73,272.19,Completed,2023-03-09
82039,4837,2026-02-17,193,2,323.13,646.26,Cancelled,
82040,5722,2023-05-31,87,3,182.61,547.83,Completed,2023-06-01
82041,5689,2026-08-21,236,5,213.44,1067.20,Pending,
82042,7369,2023-04-28,136,1,266.27,266.27,Completed,2023-04-30
82043,3244,2024-08-09,137,2,244.17,488.34,Completed,2024-08-12
82044,428,2026-08-09,7,1,294.56,294.56,Pending,
82045,6880,2025-12-07,354,2,202.26,404.52,Completed,2025-12-09
82046,1489,2024-03-24,116,1,95.88,95.88,Completed,2024-03-29
82047,5804,2023-08-31,340,5,73.10,365.50,Completed,2023-09-03
82048,5085,2023-07-26,193,1,323.13,323.13,Completed,2023-07-29
82049,4505,2024-10-24,471,3,205.67,617.01,Completed,2024-10-25
82050,2877,2026-08-07,5,2,262.94,525.88,Completed,2026-08-09
82051,8358,2025-09-04,442,2,74.82,149.64,Completed,2025-09-08
82052,4544,2026-05-15,88,4,204.14,816.56,Pending,
82053,9467,2026-05-18,5,2,262.94,525.88,Completed,2026-05-23
82054,3037,2023-08-15,410,4,22.09,88.36,Pending,
82055,4803,2023-02-27,363,5,120.67,603.35,Completed,2023-03-01
82056,9483,2025-02-11,275,4,222.81,891.24,Completed,2025-02-11
82057,5678,2024-10-27,178,4,211.58,846.32,Completed,2024-10-31
82058,2026,2024-08-11,351,3,359.24,1077.72,Completed,2024-08-14
82059,2279,2023-01-26,213,2,252.36,504.72,Completed,2023-01-26
82060,3169,2023-04-09,347,4,108.32,433.28,Completed,2023-04-12
82061,3035,2026-02-18,427,4,90.05,360.20,Completed,2026-02-20
82062,2366,2026-07-16,60,2,324.16,648.32,Completed,2026-07-19
82063,7864,2025-02-05,298,1,204.14,204.14,Completed,2025-02-08
82064,225,2023-06-19,138,6,170.13,1020.78,Completed,2023-06-24
82065,4574,2024-03-23,105,2,10.00,20.00,Completed,2024-03-23
82066,7617,2026-02-17,165,6,237.14,1422.84,Cancelled,
82067,5494,2025-06-17,252,3,209.35,628.05,Pending,
82068,9721,2024-09-14,152,3,151.03,453.09,Completed,2024-09-17
82069,267,2024-09-06,109,2,251.65,503.30,Pending,
82070,8517,2026-02-02,133,2,253.39,506.78,Completed,2026-02-03
82071,1434,2023-11-23,466,4,368.60,1474.40,Completed,2023-11-25
82072,3701,2026-04-15,160,1,50.35,50.35,Completed,2026-04-19
82073,5834,2024-04-20,341,2,147.63,295.26,Completed,2024-04-22
82074,8640,2023-12-27,93,1,15.12,15.12,Completed,2023-12-29
82075,1083,2024-04-24,435,1,189.35,189.35,Completed,2024-04-28
82076,8297,2026-03-05,454,2,10.49,20.98,Pending,
82077,9729,2026-06-12,469,6,195.02,1170.12,Pending,
82078,1527,2026-08-12,116,3,95.88,287.64,Completed,2026-08-13
82079,9566,2026-04-02,335,6,245.65,1473.90,Completed,2026-04-04
82080,8452,2025-11-12,219,6,21.20,127.20,Completed,2025-11-15
82081,8533,2026-04-26,196,4,254.85,1019.40,Pending,
82082,9224,2026-08-20,361,3,92.23,276.69,Completed,2026-08-24
82083,324,2023-08-29,236,1,213.44,213.44,Completed,2023-09-03
82084,6424,2025-06-22,118,5,338.31,1691.55,Completed,2025-06-27
82085,4948,2024-09-28,422,4,143.96,575.84,Completed,2024-09-30
82086,1989,2025-01-18,220,5,271.56,1357.80,Completed,2025-01-23
82087,5536,2024-01-10,464,5,162.82,814.10,Completed,2024-01-11
82088,8652,2026-03-11,432,1,66.19,66.19,Completed,2026-03-13
82089,4855,2023-09-28,89,4,252.06,1008.24,Completed,2023-10-02
82090,5743,2023-08-09,497,6,216.46,1298.76,Completed,2023-08-13
82091,9763,2025-05-11,413,6,34.56,207.36,Completed,2025-05-15
82092,9532,2024-11-25,408,1,189.82,189.82,Completed,2024-11-28
82093,8390,2024-05-21,57,4,283.66,1134.64,Pending,
82094,3314,2023-11-30,127,3,147.93,443.79,Pending,
82095,3026,2025-12-02,479,5,21.57,107.85,Completed,2025-12-04
82096,8236,2024-10-15,71,4,216.35,865.40,Completed,2024-10-17
82097,2054,2023-02-11,117,2,72.43,144.86,Completed,2023-02-13
82098,2752,2026-06-24,323,3,267.14,801.42,Completed,2026-06-24
82099,8237,2024-10-16,82,3,90.73,272.19,Cancelled,
82100,655,2025-05-19,277,5,169.91,849.55,Completed,2025-05-22
82101,6922,2023-02-06,162,6,259.58,1557.48,Completed,2023-02-08
82102,3098,2025-01-22,389,4,149.06,596.24,Completed,2025-01-26
82103,5446,2024-02-21,23,1,184.15,184.15,Completed,2024-02-23
82104,859,2026-08-31,415,1,255.44,255.44,Completed,2026-09-04
82105,6178,2023-09-10,243,4,117.92,471.68,Completed,2023-09-13
82106,4954,2024-06-01,444,5,139.40,697.00,Cancelled,
82107,6846,2024-10-18,34,6,137.29,823.74,Completed,2024-10-19
82108,7606,2024-10-27,4,1,84.05,84.05,Completed,2024-11-01
82109,6316,2026-06-26,335,5,245.65,1228.25,Completed,2026-06-29
82110,4319,2023-01-01,2,1,88.02,88.02,Completed,2023-01-06
82111,5078,2024-08-21,355,1,152.24,152.24,Completed,2024-08-21
82112,4659,2026-05-04,473,4,203.43,813.72,Completed,2026-05-04
82113,3043,2023-03-21,420,6,10.60,63.60,Completed,2023-03-26
82114,750,2024-06-25,277,3,169.91,509.73,Completed,2024-06-30
82115,7105,2023-07-11,94,4,95.06,380.24,Completed,2023-07-11
82116,9080,2023-10-12,48,2,16.86,33.72,Completed,2023-10-14
82117,7543,2025-05-30,225,2,128.85,257.70,Completed,2025-06-01
82118,8929,2023-12-09,117,5,72.43,362.15,Completed,2023-12-13
82119,8218,2024-01-04,433,5,24.14,120.70,Completed,2024-01-09
82120,8131,2023-05-14,468,2,341.98,683.96,Pending,
82121,9328,2023-05-23,93,3,15.12,45.36,Completed,2023-05-28
82122,1188,2026-03-08,414,6,315.01,1890.06,Completed,2026-03-08
82123,6431,2023-08-05,339,2,70.85,141.70,Completed,2023-08-08
82124,8886,2024-10-08,445,1,268.28,268.28,Completed,2024-10-12
82125,2594,2025-12-26,84,5,223.42,1117.10,Completed,2025-12-26
82126,138,2025-10-01,11,1,57.78,57.78,Completed,2025-10-06
82127,5028,2026-03-10,258,4,49.46,197.84,Completed,2026-03-11
82128,498,2025-01-18,356,6,105.25,631.50,Completed,2025-01-18
82129,9666,2023-05-21,267,6,195.08,1170.48,Completed,2023-05-21
82130,5452,2026-05-16,78,4,388.41,1553.64,Completed,2026-05-16
82131,740,2025-07-05,374,4,176.35,705.40,Completed,2025-07-06
82132,6972,2023-08-31,356,4,105.25,421.00,Completed,2023-09-05
82133,7889,2025-02-01,321,2,324.65,649.30,Completed,2025-02-06
82134,6276,2026-07-08,24,6,311.77,1870.62,Completed,2026-07-08
82135,4249,2023-04-30,303,2,274.66,549.32,Completed,2023-05-02
82136,3204,2023-09-28,312,4,242.73,970.92,Completed,2023-10-02
82137,3460,2026-06-01,146,1,163.12,163.12,Cancelled,
82138,8485,2025-07-04,26,3,227.92,683.76,Completed,2025-07-05
82139,1460,2023-05-02,286,2,64.98,129.96,Completed,2023-05-04
82140,576,2024-09-12,456,5,196.40,982.00,Completed,2024-09-13
82141,4201,2023-11-24,264,6,70.45,422.70,Completed,2023-11-27
82142,110,2025-07-05,393,3,300.13,900.39,Pending,
82143,4494,2024-06-11,162,1,259.58,259.58,Completed,2024-06-15
82144,1874,2025-07-04,172,3,61.60,184.80,Completed,2025-07-05
82145,3874,2024-07-25,176,2,231.39,462.78,Completed,2024-07-26
82146,4432,2024-11-21,35,5,246.04,1230.20,Completed,2024-11-21
82147,7305,2026-01-26,205,4,161.42,645.68,Completed,2026-01-26
82148,3677,2026-07-28,161,2,125.43,250.86,Cancelled,
82149,8763,2023-07-24,101,4,361.13,1444.52,Pending,
82150,1058,2025-12-17,47,6,278.12,1668.72,Completed,2025-12-19
82151,8483,2024-05-31,495,4,128.65,514.60,Completed,2024-06-05
82152,8047,2024-10-15,89,1,252.06,252.06,Cancelled,
82153,5903,2026-02-03,391,4,197.06,788.24,Pending,
82154,5656,2026-05-18,424,5,221.37,1106.85,Completed,2026-05-18
82155,6514,2025-03-04,487,4,42.18,168.72,Completed,2025-03-06
82156,7528,2026-03-21,18,5,68.62,343.10,Completed,2026-03-24
82157,8372,2026-02-03,472,4,40.78,163.12,Pending,
82158,5143,2024-07-28,465,3,140.00,420.00,Completed,2024-08-01
82159,8306,2026-08-23,350,2,215.98,431.96,Completed,2026-08-23
82160,1952,2023-04-27,368,3,192.64,577.92,Completed,2023-04-30
82161,5543,2024-01-24,151,5,222.75,1113.75,Cancelled,
82162,8562,2025-11-21,451,5,287.78,1438.90,Pending,
82163,6418,2025-10-23,96,4,132.83,531.32,Pending,
82164,1434,2026-08-16,325,3,108.15,324.45,Completed,2026-08-16
82165,3205,2024-09-17,356,6,105.25,631.50,Completed,2024-09-20
82166,8158,2025-09-01,13,6,45.82,274.92,Completed,2025-09-01
82167,2066,2023-02-19,313,1,131.95,131.95,Completed,2023-02-24
82168,3878,2023-04-14,395,2,305.92,611.84,Completed,2023-04-16
82169,8815,2026-08-19,492,1,244.77,244.77,Completed,2026-08-21
82170,913,2024-10-21,28,4,189.26,757.04,Completed,2024-10-23
82171,8678,2026-06-20,346,5,136.80,684.00,Completed,2026-06-25
82172,5328,2026-05-06,161,5,125.43,627.15,Completed,2026-05-08
82173,8084,2023-06-09,315,2,316.36,632.72,Completed,2023-06-10
82174,2686,2023-04-24,83,4,134.58,538.32,Completed,2023-04-28
82175,7226,2024-06-13,438,3,189.59,568.77,Pending,
82176,2970,2024-09-07,127,4,147.93,591.72,Pending,
82177,2002,2023-05-16,8,4,71.62,286.48,Completed,2023-05-21
82178,2473,2025-03-10,42,1,287.64,287.64,Completed,2025-03-14
82179,7557,2023-08-19,427,6,90.05,540.30,Completed,2023-08-22
82180,8534,2024-01-02,273,5,195.38,976.90,Completed,2024-01-02
82181,1986,2025-02-08,495,6,128.65,771.90,Pending,
82182,4450,2024-11-04,206,4,18.79,75.16,Cancelled,
82183,4572,2024-07-01,150,6,55.86,335.16,Completed,2024-07-06
82184,8028,2025-04-15,194,1,276.39,276.39,Pending,
82185,5820,2024-04-23,118,4,338.31,1353.24,Completed,2024-04-26
82186,4513,2026-05-07,159,2,45.01,90.02,Completed,2026-05-11
82187,3141,2024-07-16,310,5,12.03,60.15,Pending,
82188,6754,2023-11-06,454,4,10.49,41.96,Cancelled,
82189,9630,2026-05-13,109,2,251.65,503.30,Completed,2026-05-13
82190,2994,2024-01-18,336,6,72.57,435.42,Completed,2024-01-20
82191,9041,2026-04-20,340,6,73.10,438.60,Completed,2026-04-23
82192,5324,2024-12-30,349,3,147.82,443.46,Cancelled,
82193,2260,2024-11-14,282,6,123.63,741.78,Completed,2024-11-19
82194,9683,2025-10-09,250,6,165.39,992.34,Completed,2025-10-10
82195,3112,2025-05-09,139,3,79.80,239.40,Pending,
82196,6615,2025-03-04,348,2,82.60,165.20,Completed,2025-03-05
82197,3422,2025-04-06,361,4,92.23,368.92,Completed,2025-04-06
82198,2087,2024-07-26,144,2,14.54,29.08,Completed,2024-07-26
82199,4154,2024-04-17,336,5,72.57,362.85,Completed,2024-04-17
82200,6276,2023-04-30,85,1,234.57,234.57,Completed,2023-05-01
82201,2375,2025-04-28,106,5,367.92,1839.60,Completed,2025-05-01
82202,2782,2023-04-14,148,3,59.88,179.64,Completed,2023-04-15
82203,6046,2024-04-15,151,3,222.75,668.25,Pending,
82204,7044,2024-08-09,332,4,200.48,801.92,Completed,2024-08-11
82205,8488,2025-11-05,459,4,345.57,1382.28,Pending,
82206,258,2023-08-17,179,4,227.21,908.84,Completed,2023-08-22
82207,9285,2023-01-12,254,6,332.33,1993.98,Completed,2023-01-12
82208,5402,2025-10-13,149,6,12.78,76.68,Completed,2025-10-16
82209,5613,2023-11-25,99,2,68.28,136.56,Completed,2023-11-30
82210,7811,2025-08-20,493,1,140.18,140.18,Completed,2025-08-23
82211,9386,2025-05-24,409,6,131.48,788.88,Pending,
82212,3152,2024-06-14,47,3,278.12,834.36,Completed,2024-06-17
82213,3760,2026-08-11,499,1,13.37,13.37,Completed,2026-08-13
82214,9038,2024-03-04,313,6,131.95,791.70,Completed,2024-03-09
82215,2584,2023-09-09,380,3,306.35,919.05,Completed,2023-09-13
82216,1361,2025-02-11,209,1,287.35,287.35,Completed,2025-02-16
82217,3632,2024-01-12,71,5,216.35,1081.75,Completed,2024-01-17
82218,6929,2023-07-30,164,2,11.63,23.26,Completed,2023-07-30
82219,9272,2025-01-24,295,1,345.60,345.60,Pending,
82220,982,2023-07-26,408,1,189.82,189.82,Pending,
82221,9752,2024-02-25,344,5,321.50,1607.50,Completed,2024-02-27
82222,5634,2026-03-11,170,4,151.88,607.52,Completed,2026-03-15
82223,4594,2025-01-07,189,3,72.49,217.47,Completed,2025-01-07
82224,3123,2023-07-31,256,1,187.36,187.36,Completed,2023-08-03
82225,103,2026-03-21,87,1,182.61,182.61,Completed,2026-03-24
82226,5902,2024-05-10,293,2,232.19,464.38,Completed,2024-05-15
82227,1425,2024-03-10,355,1,152.24,152.24,Completed,2024-03-12
82228,9686,2024-12-21,157,6,285.71,1714.26,Completed,2024-12-26
82229,7148,2023-08-13,277,1,169.91,169.91,Completed,2023-08-15
82230,6122,2023-02-24,477,1,227.81,227.81,Completed,2023-03-01
82231,2800,2023-09-08,180,5,292.91,1464.55,Completed,2023-09-11
82232,3773,2025-04-09,276,4,39.07,156.28,Cancelled,
82233,1792,2025-02-12,97,6,318.16,1908.96,Completed,2025-02-16
82234,2071,2025-10-29,349,5,147.82,739.10,Cancelled,
82235,1867,2024-02-25,270,2,250.42,500.84,Completed,2024-02-28
82236,7320,2023-03-17,118,2,338.31,676.62,Completed,2023-03-21
82237,9579,2025-12-24,481,6,205.79,1234.74,Completed,2025-12-28
82238,4691,2026-07-12,426,5,56.06,280.30,Cancelled,
82239,6047,2026-04-01,344,6,321.50,1929.00,Completed,2026-04-04
82240,7919,2024-07-17,119,3,171.94,515.82,Completed,2024-07-22
82241,2967,2024-03-01,349,1,147.82,147.82,Completed,2024-03-04
82242,3910,2025-02-08,70,1,203.86,203.86,Completed,2025-02-08
82243,9095,2023-04-25,345,6,59.32,355.92,Completed,2023-04-26
82244,3064,2025-08-10,305,2,31.89,63.78,Completed,2025-08-15
82245,5569,2024-12-21,278,1,60.06,60.06,Completed,2024-12-25
82246,374,2026-08-03,427,2,90.05,180.10,Completed,2026-08-07
82247,5843,2025-05-26,437,1,40.30,40.30,Completed,2025-05-30
82248,1490,2024-04-23,414,3,315.01,945.03,Completed,2024-04-25
82249,8245,2023-05-06,57,2,283.66,567.32,Completed,2023-05-06
82250,4751,2026-02-03,441,5,238.77,1193.85,Completed,2026-02-03
82251,1642,2024-11-20,340,5,73.10,365.50,Completed,2024-11-22
82252,8835,2026-03-14,270,1,250.42,250.42,Completed,2026-03-16
82253,5635,2025-08-27,414,3,315.01,945.03,Pending,
82254,3541,2025-03-02,30,2,23.17,46.34,Pending,
82255,3448,2024-06-27,194,5,276.39,1381.95,Completed,2024-07-01
82256,4009,2026-01-03,385,3,258.36,775.08,Completed,2026-01-05
82257,4165,2025-11-29,444,6,139.40,836.40,Completed,2025-11-29
82258,6060,2025-02-24,383,5,279.55,1397.75,Completed,2025-02-27
82259,1678,2025-12-19,271,6,347.41,2084.46,Cancelled,
82260,1231,2026-03-05,342,2,191.64,383.28,Pending,
82261,1616,2025-04-15,147,3,247.98,743.94,Completed,2025-04-17
82262,7943,2024-03-04,437,4,40.30,161.20,Completed,2024-03-06
82263,1481,2023-02-07,13,6,45.82,274.92,Completed,2023-02-11
82264,7314,2024-06-02,213,4,252.36,1009.44,Completed,2024-06-03
82265,9312,2025-08-22,323,4,267.14,1068.56,Completed,2025-08-25
82266,6756,2026-02-08,451,4,287.78,1151.12,Pending,
82267,7112,2023-06-14,38,2,395.59,791.18,Completed,2023-06-15
82268,1050,2026-04-03,287,6,200.35,1202.10,Completed,2026-04-07
82269,516,2023-06-05,496,4,239.66,958.64,Completed,2023-06-09
82270,1335,2025-02-24,156,1,262.04,262.04,Completed,2025-02-24
82271,6849,2026-05-02,456,4,196.40,785.60,Completed,2026-05-05
82272,7151,2025-07-05,443,2,167.72,335.44,Completed,2025-07-07
82273,8725,2026-05-25,204,6,43.25,259.50,Completed,2026-05-25
82274,5128,2026-04-13,252,2,209.35,418.70,Completed,2026-04-13
82275,4584,2023-03-26,326,4,33.38,133.52,Completed,2023-03-30
82276,4255,2023-09-10,54,4,38.88,155.52,Cancelled,
82277,1305,2026-08-29,228,3,105.41,316.23,Completed,2026-08-29
82278,5868,2024-01-20,207,5,163.67,818.35,Pending,
82279,4434,2023-04-14,136,3,266.27,798.81,Cancelled,
82280,6034,2025-10-08,455,4,213.65,854.60,Completed,2025-10-13
82281,4113,2025-05-17,360,5,102.97,514.85,Completed,2025-05-17
82282,2235,2025-06-12,33,3,98.01,294.03,Completed,2025-06-12
82283,1796,2023-06-02,43,4,49.88,199.52,Pending,
82284,70,2024-01-30,5,4,262.94,1051.76,Completed,2024-02-01
82285,1261,2026-03-11,40,5,382.91,1914.55,Completed,2026-03-11
82286,1000,2024-12-16,311,5,82.49,412.45,Completed,2024-12-21
82287,4539,2023-02-15,210,1,203.01,203.01,Completed,2023-02-17
82288,8716,2024-01-03,122,2,71.10,142.20,Completed,2024-01-06
82289,1492,2025-03-09,244,3,129.77,389.31,Completed,2025-03-09
82290,843,2025-06-05,129,4,137.81,551.24,Pending,
82291,6917,2023-04-07,172,4,61.60,246.40,Completed,2023-04-11
82292,8648,2023-03-24,173,5,266.21,1331.05,Completed,2023-03-24
82293,6699,2023-05-07,462,2,95.80,191.60,Completed,2023-05-10
82294,2714,2025-05-26,264,2,70.45,140.90,Completed,2025-05-30
82295,6169,2023-03-27,439,5,160.94,804.70,Completed,2023-03-28
82296,8768,2024-03-05,405,1,142.13,142.13,Completed,2024-03-06
82297,237,2023-09-14,455,6,213.65,1281.90,Completed,2023-09-19
82298,6837,2023-11-07,263,2,218.70,437.40,Completed,2023-11-12
82299,4735,2025-12-12,345,1,59.32,59.32,Completed,2025-12-14
82300,274,2025-10-26,82,3,90.73,272.19,Completed,2025-10-26
82301,8452,2023-08-29,42,4,287.64,1150.56,Pending,
82302,2175,2024-12-01,32,4,261.42,1045.68,Completed,2024-12-02
82303,5381,2026-05-25,430,6,243.88,1463.28,Completed,2026-05-27
82304,9544,2023-08-25,257,4,45.09,180.36,Completed,2023-08-30
82305,3567,2024-12-28,470,2,225.83,451.66,Completed,2025-01-02
82306,8074,2024-04-28,79,4,209.38,837.52,Pending,
82307,6377,2026-04-28,224,5,198.53,992.65,Completed,2026-04-30
82308,2901,2024-07-18,308,5,206.20,1031.00,Completed,2024-07-23
82309,2686,2025-11-11,356,3,105.25,315.75,Pending,
82310,3839,2026-02-19,230,5,66.04,330.20,Completed,2026-02-19
82311,548,2024-09-28,121,6,205.81,1234.86,Completed,2024-09-29
82312,1218,2023-10-12,291,6,340.31,2041.86,Completed,2023-10-15
82313,9292,2024-12-30,273,1,195.38,195.38,Completed,2024-12-30
82314,8562,2023-09-21,486,5,240.86,1204.30,Completed,2023-09-26
82315,6170,2024-01-07,391,6,197.06,1182.36,Completed,2024-01-10
82316,9852,2024-12-23,354,2,202.26,404.52,Completed,2024-12-24
82317,9242,2024-04-23,135,1,279.18,279.18,Pending,
82318,5818,2025-04-24,391,5,197.06,985.30,Completed,2025-04-28
82319,6540,2025-11-26,267,6,195.08,1170.48,Completed,2025-11-30
82320,1092,2023-04-09,90,2,81.49,162.98,Completed,2023-04-13
82321,2375,2023-03-19,38,6,395.59,2373.54,Completed,2023-03-24
82322,9179,2025-01-03,205,3,161.42,484.26,Pending,
82323,9313,2023-04-20,473,2,203.43,406.86,Completed,2023-04-22
82324,447,2024-10-21,91,4,246.87,987.48,Completed,2024-10-23
82325,6208,2023-11-17,295,5,345.60,1728.00,Completed,2023-11-20
82326,3133,2023-01-05,194,3,276.39,829.17,Completed,2023-01-06
